id   |nome                                            |precoCusto|precoVenda|ncm     |referencia    |dataCadastro
27679|ESMALTE IMPALA PARAISO 7,5ML                           |0.25      |2.5000    |01011090|                    |2015-10-12 10:19:37
27680|MTS TRIPLA 3+ MINT 8,5G                                |0.13      |1.3000    |210690  |                    |2015-10-12 10:19:37
27681|BALAS GOTA COLA 600G                                   |2.60      |6.5000    |170490  |                    |2015-10-12 10:19:37
27682|ASSENTO SANITARIO LUXO BRANCO                          |10.80     |27.0000   |01011090|                    |2015-10-12 10:19:37
27683|BACIA CANELADA 35L GIGANTE PREMIUM                     |0.00      |11.6500   |01011090|                    |2015-10-12 10:19:37
27684|BACIA CANELADA OVAL EXTRA GIGANTE 75L                  |11.94     |29.8500   |01011090|                    |2015-10-12 10:19:37
27685|BACIA CANELADA OVAL GIGANTE 45L                        |0.00      |19.0500   |01011090|                    |2015-10-12 10:19:37
27686|BALDE 12L EXTRA PRETO C/BICO REFOR.                    |0.96      |9.6000    |39241000|                    |2015-10-12 10:19:37
27687|BALDE 15L MILLENIUM                                    |0.00      |5.1500    |01011090|                    |2015-10-12 10:19:37
27688|DANONINHO MORANGO X2 80G QJ PT SUISSE                  |0.00      |1.9500    |04061090|                    |2015-10-12 10:19:37
27689|MATA BICHEIRA SV AERO 500ML                            |1.65      |5.5000    |380891  |                    |2015-10-12 10:19:37
27690|SUCO DV FRUT UVA 450ML                                 |0.44      |2.2000    |22021000|                    |2015-10-12 10:19:37
27691|AQUARIUS LIMAO 510ML                                   |0.56      |2.8000    |01011090|                    |2015-10-12 10:19:37
27692|FRALDA PERSONAL BABY MEGA M 54F                        |7.40      |37.0000   |48184010|                    |2015-10-12 10:19:37
27693|LEITE PO PIRACANJUBA INTEGRAL 400G                     |0.00      |12.0000   |04022110|                    |2015-10-12 10:19:37
27694|MOLHO TOMATE SALSARETTI SACHE 340G                     |0.48      |1.6000    |21032010|                    |2015-10-12 10:19:37
27695|ACHOC.SACHET PROM.SABORELLE 400G                       |2.18      |5.4500    |18069000|                    |2015-10-12 10:19:37
27696|SORVETE VILELA ROMEU E JULIETA 1KG                     |5.40      |17.9900   |21050010|                    |2015-10-12 10:19:37
27697|SORVETE VILELA COPAO BRIGADEIRO 185G                   |2.00      |5.0000    |21050010|                    |2015-10-12 10:19:37
27698|CREME TRATAMENTO NOVEX JABORANDI 1KG                   |4.20      |14.0000   |01011090|                    |2015-10-12 10:19:37
27699|CREME TRATAMENTO NOVEX OLEO ARGAN 1KG                  |6.42      |16.0500   |01011090|                    |2015-10-12 10:19:37
27700|CREME TRATAMENTO NOVEX QUERATINA ABSOLUTA 1KG          |7.03      |14.0500   |01011090|                    |2015-10-12 10:19:37
27701|GARRAFA INVICTA GLT 8321 DECORADA 1L                   |4.01      |20.0500   |961700  |                    |2015-10-12 10:19:37
27702|SANDALIA IPANEMA BOSSA PRETO/OURO 36                   |5.80      |14.5000   |01011090|                    |2015-10-12 10:19:37
27703|SANDALIA IPANEMA BOSSA PRETO/OURO 39/40                |5.80      |14.5000   |01011090|                    |2015-10-12 10:19:37
27704|SANDALIA IPANEMA BOSSA PRETO/OURO 37/38                |0.00      |14.5000   |01011090|                    |2015-10-12 10:19:37
27705|SANDALIA IPANEMA BOSSA PRETO/OURO 35                   |5.80      |14.5000   |01011090|                    |2015-10-12 10:19:37
27706|SANDALIA IPANEMA BOSSA ROSA/PRETO 35                   |5.80      |14.5000   |01011090|                    |2015-10-12 10:19:37
27707|SANDALIA IPANEMA BOSSA ROSA/PRETO36                    |2.90      |14.5000   |01011090|                    |2015-10-12 10:19:37
27708|SANDALIA IPANEMA BOSSA ROSA/PRETO 37/38                |5.80      |14.5000   |01011090|                    |2015-10-12 10:19:37
27709|CADERNO CF ESP 1/4 96FX10 HAPPY R0291                  |0.00      |2.5000    |01011090|                    |2015-10-12 10:19:37
27710|LEITE UHT INTEGRAL LEITBOM 1LT                         |1.45      |2.9000    |040120  |                    |2015-10-15 16:40:02
27711|LEITE UHT INTEGRAL LEITBOM 1LT                         |0.61      |3.0500    |040120  |                    |2015-10-15 16:42:57
27712|MUCILON ARROZ E AVEIA LATA 400G                        |1.70      |8.5000    |19011030|                    |2015-10-15 18:20:03
27713|CARNE BISTECA CONG.SUI.C/OSSO SADIA                    |6.47      |16.1800   |01011090|                    |2015-10-15 18:33:31
27714|COXINHA ASA DRUMETTE FGO PERDIGAO                      |2.46      |12.3000   |02071400|                    |2015-10-15 18:36:32
27715|AGUARDENTE YPIOCA MEL E LIMAO 750ML                    |5.30      |17.6500   |01011090|                    |2015-10-16 10:06:43
27716|ADOCANTE PO ZERO CAL 800MG                             |0.98      |4.9000    |210690  |                    |2015-10-16 16:30:34
27717|PAPEL HIGIENICO F.DUP.PERSONAL VIP NEUTRO 30MT         |0.00      |6.2000    |48181000|                    |2015-10-16 16:43:26
27718|AGUA OXIGENADA FARMAX CR  20VL                         |0.60      |1.5000    |01011090|                    |2015-10-19 11:01:10
27719|AGUA OXIGENADA FARMAX CR 30VL                          |0.45      |1.5000    |33059000|                    |2015-10-19 11:02:51
27720|AGUA OXIGENADA FARMAX CR 40VL                          |0.45      |1.5000    |01011090|                    |2015-10-19 11:03:50
27721|SHAMPOO DOVE OLEO NUTRIÇAO 200ML                       |0.80      |8.0000    |01011090|                    |2015-10-19 11:08:23
27722|DESOD.AXE BLACK ANTITRANSPIRANTE 152ML                 |0.97      |9.7000    |330720  |                    |2015-10-19 11:10:11
27723|CREME P/PENTEAR TRESSEMME HID.PROFUNDA 300ML           |2.25      |11.2500   |01011090|                    |2015-10-19 11:29:21
27724|SHAMPOO SEDA HIDRAT.ANTI NOS 325ML                     |1.91      |6.3500    |01011090|                    |2015-10-19 11:33:10
27725|SHAMPOO SEDA BRILHO GLOSS 325ML                        |0.64      |6.3500    |01011090|                    |2015-10-19 11:34:04
27726|SHAMPOO SEDA PRETOS LUMINOSOS 325ML                    |3.04      |7.6000    |33051000|                    |2015-10-19 11:34:55
27727|SHAMPOO SEDA CACHOS DEFINIDOS 325ML                    |2.28      |7.6000    |33051000|                    |2015-10-19 11:35:46
27728|SHAMPOO SEDA LISO EXTREMO 325ML                        |3.04      |7.6000    |33051000|                    |2015-10-19 11:36:37
27729|SHAMPOO SEDA PUREZA REFRESCANTE 325ML                  |2.19      |7.3000    |33051000|                    |2015-10-19 11:37:18
27730|GELATINA FLEISCHAMANN ABACAXI ZERO 12G                 |0.65      |2.1500    |210690  |                    |2015-10-20 15:49:26
27731|GELATINA FLEISCHMANN MORANGO ZERO 12G                  |0.00      |2.1500    |210690  |                    |2015-10-20 15:50:23
27732|CARNE CAPA COXAO MOLE BOVINA FRIBOI                    |9.65      |19.3000   |01011090|                    |2015-10-21 13:43:09
27733|MASSA TIO JORGE SEM.ESPAGUETE 500G                     |0.65      |2.1600    |01011090|                    |2015-10-21 16:46:40
27734|FARINHA TRIGO TIO JORGE PREM.PAPEL 1KG                 |1.35      |2.7000    |11021000|                    |2015-10-21 16:50:17
27735|AGUA DE COCO LA FRUIT 200ML                            |0.60      |1.2000    |01011090|                    |2015-10-22 09:52:12
27736|LINGUICA FRANGO P B 1KG                                |2.23      |11.1600   |01011090|                    |2015-10-27 13:46:47
27737|MORTADELA BOLONHA VERONEZA                             |3.40      |16.9900   |01011090|                    |2015-10-27 13:50:59
27738|CARNE BOV.CUBOS TEMP.CONG.CUPIM FACIL                  |0.00      |19.0000   |01011090|                    |2015-10-27 16:54:31
27739|CARNE MOIDA CONG.BOVINO                                |5.40      |13.5000   |01011090|                    |2015-10-27 16:55:47
27740|MASSA PASTEL DISCAO SOL 500G                           |2.65      |5.3000    |01011090|                    |2015-10-28 09:02:10
27741|SUCO ADORALLE LARANJA 30G                              |0.30      |0.7500    |210690  |                    |2015-10-28 13:49:18
27742|SUCO ADORALLE JABUTICABA 30G                           |0.30      |0.7500    |210690  |                    |2015-10-28 13:49:59
27743|AQUARIUS LIMAO 1,5L                                    |2.04      |5.1000    |01011090|                    |2015-10-31 10:32:54
27744|PIRULITO BOAVIST.PELOTAO ACIDO 24UN S.                 |2.24      |5.6000    |170490  |                    |2015-10-31 13:45:38
27745|ABSORVENTE ALWAYS SUAVE C/ABAS                         |1.64      |4.1000    |481840  |                    |2015-10-31 16:16:08
27746|SHAMPOO SEDA LISO PERFEITO 325ML                       |0.76      |7.6000    |33051000|                    |2015-10-31 16:25:30
27747|SHAMPOO SEDA FORCA ANTIQUEBRA 325ML                    |0.00      |7.6000    |01011090|                    |2015-10-31 16:26:25
27748|SHAMPOO SEDA CERAMIDAS 325ML                           |3.04      |7.6000    |33051000|                    |2015-10-31 16:29:43
27749|SHAMPOO SEDA RESTAURACAO 325ML                         |3.04      |7.6000    |33051000|                    |2015-10-31 16:30:40
27750|CIGARRO MARLBORO (RED FWD) KS BOX                      |1.95      |9.7500    |01011090|                    |2015-11-04 16:36:03
27751|CIGARRO MARLBORO GOLD                                  |2.85      |9.5000    |01011090|                    |2015-11-04 16:37:01
27752|CIGARRO MARLBORO BLUE ICE MENTHOL                      |2.78      |9.2500    |01011090|                    |2015-11-04 16:38:00
27753|CIGARRO LUXOR PALACE POWEDER BY HARMONY XSL            |2.10      |7.0000    |01011090|                    |2015-11-04 16:39:47
27754|DESODORANTE CREMOSO HERBISSIMO TRAD.55G                |0.00      |2.6500    |330720  |                    |2015-11-05 17:30:27
27755|GARRAFAO INVICTA VERMELHO 5LT                          |5.84      |29.2000   |01011090|                    |2015-11-05 17:33:07
27756|CONDICIONADOR COLORAMA CAMOMILA 400ML                  |2.04      |5.1000    |01011090|                    |2015-11-05 17:37:18
27757|SHAMPOO COLORAMA CAMOMILA 400ML                        |0.00      |4.7000    |01011090|                    |2015-11-05 17:38:26
27758|SANDALIA IPANEMA MARI ROSA/ROSA 35                     |2.40      |23.9500   |01011090|                    |2015-11-05 17:41:46
27759|SANDALIA IPANEMA FIT SUMMER ROSA/ROXO 35               |1.44      |14.4000   |01011090|                    |2015-11-05 17:43:26
27760|SABONETE DAVENE LA FLORE ERVA DOCE 180G                |1.80      |3.6000    |34011190|                    |2015-11-05 17:47:18
27761|SABONETE DAVENE LA FRUTA MORANGO 180G                  |1.50      |3.0000    |340111  |                    |2015-11-05 17:48:17
27762|DESODORANTE GIOVANNA BABY A.VERDE (CANDY) 150ML        |1.96      |9.8000    |330720  |                    |2015-11-05 17:51:49
27763|PILHA EVEREADY ALC.GOLD PALITO AAA2                    |1.09      |5.4500    |850610  |                    |2015-11-05 17:56:35
27764|BALA FRE.LOV.CATS MIX SABORES 584G                     |2.40      |6.0000    |17049010|                    |2015-11-07 13:47:22
27765|BICARBONATO SODIO PACHA 80G                            |0.28      |1.4000    |01011090|                    |2015-11-07 13:48:52
27766|BISC LIANE WAFFER CHOCOLATE 115G                       |0.00      |1.4000    |19053200|                    |2015-11-07 13:51:20
27767|BISC LIANE WAFFER LIMAO 115G                           |0.38      |1.2500    |01011090|                    |2015-11-07 13:52:15
27768|PELE DE PORCO PURURUCA OLHOS D´AGUA                    |0.20      |2.0000    |01011090|                    |2015-11-10 18:35:15
27769|BACON OLHOS D´AGUA                                     |7.17      |23.9000   |01011090|                    |2015-11-10 18:36:13
27770|CARNE COSTELA DO TRASEIRO CONG.BOV.C/O                 |5.02      |16.7300   |01011090|                    |2015-11-10 18:37:37
27771|CARNE COXAO DURO DE BOVINO S/O                         |0.00      |20.7500   |020220  |                    |2015-11-10 18:40:04
27772|AMENDOIM SINHA 500G                                    |2.08      |5.2000    |440799  |                    |2015-11-12 16:47:39
27773|CONDI. SEDA PUREZA REFRESCANTE 325ML                   |3.28      |8.2000    |33059000|                    |2015-11-12 18:13:48
27774|CARGA FUSION PROGLIDE REGULAR C/2                      |10.70     |35.6500   |821210  |                    |2015-11-12 18:16:03
27775|AP GILLETTE FUSION PROGLIDE FLEXBALL                   |10.08     |33.6000   |821210  |                    |2015-11-12 18:17:16
27776|LANTERNA REC.1 LED/1W REF 8604                         |7.14      |23.8000   |851310  |                    |2015-11-12 18:28:38
27777|LANTERNA REC.1 LED MEDIA REF 8872                      |4.14      |20.7000   |851310  |                    |2015-11-12 18:29:44
